year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2025,10,03-03-2025,05-03-2025,West Bengal,Birbhum,Acute Diarrheal Disease,Reported,22,0,"cases in absolute number, deaths in absolute number",
2025,10,04-03-2025,04-03-2025,West Bengal,Birbhum,Acute Diarrheal Disease,Reported,96,0,"cases in absolute number, deaths in absolute number",
2025,10,06-03-2025,06-03-2025,West Bengal,Medinipur East,Food Poisoning,Reported,59,0,"cases in absolute number, deaths in absolute number",
2025,10,07-03-2025,07-03-2025,West Bengal,Purba Bardhaman,Acute Diarrheal Disease,Reported,18,0,"cases in absolute number, deaths in absolute number",
2025,10,07-03-2025,08-03-2025,West Bengal,Purulia,Food Poisoning,Reported,40,0,"cases in absolute number, deaths in absolute number",
2025,10,25-02-2025,,Andhra Pradesh,Konaseema,Food Poisoning,Reported Late,14,0,"cases in absolute number, deaths in absolute number",
2025,10,26-02-2025,,Madhya Pradesh,Anuppur,Food Poisoning,Reported Late,40,0,"cases in absolute number, deaths in absolute number",
2025,10,25-02-2025,,Madhya Pradesh,Chhatarpur,Measles,Reported Late,13,0,"cases in absolute number, deaths in absolute number",
2025,10,08-02-2025,,Uttar Pradesh,Bhadohi,Measles,Reported Late,5,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,01-03-2025,Andhra Pradesh,Konaseema,Mumps,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2025,9,01-03-2025,01-03-2025,Assam,Darrang,Acute Diarrheal Disease,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2025,9,28-02-2025,01-03-2025,Assam,Chirang,Rubella,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,27-02-2025,Assam,Jorhat,Fever,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,28-02-2025,Assam,Udalguri,Fever,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2025,9,25-02-2025,25-02-2025,Assam,Jorhat,Fever,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2025,9,25-02-2025,26-02-2025,Assam,Majuli,Acute Diarrheal Disease,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,01-03-2025,Bihar,Purbi,Champaran,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2025,9,25-02-2025,27-02-2025,Bihar,Begusarai,Fever with Rash,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,25-02-2025,Bihar,Begusarai,Fever with Rash,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2025,9,25-02-2025,27-02-2025,Chhattisgarh,Dhamtari,Food Poisoning,Reported in Same Week,113,0,"cases in absolute number, deaths in absolute number",
2025,9,23-02-2025,24-02-2025,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2025,9,28-01-2025,,Chhattisgarh,Narayanpur,Measles and Rubella,Reported Late,13,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,25-02-2025,Goa,South Goa,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,27-02-2025,Gujarat,Amreli,Acute Diarrheal Disease,Reported in Same Week,53,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,27-02-2025,Jammu and Kashmir,Badgam,Hepatitis A and E,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,25-02-2025,Jammu and Kashmir,Baramulla,Hepatitis A,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2025,9,01-03-2025,01-03-2025,Jharkhand,Palamu,Scrub Typhus,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,27-02-2025,Jharkhand,East Singhbum,Chickenpox,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,28-02-2025,Jharkhand,Hazaribagh,Chickenpox,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,27-02-2025,Karnataka,Belagavi,Food Poisoning,Reported in Same Week,62,0,"cases in absolute number, deaths in absolute number",
2025,9,25-02-2025,25-02-2025,Karnataka,Uttar Kannad,Acute Diarrheal Disease,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2025,9,21-02-2025,27-02-2025,Karnataka,Vijayapura,Chikungunya,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2025,9,23-01-2025,24-02-2025,Karnataka,Kalaburagi,Food Poisoning,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2025,9,01-03-2025,01-03-2025,Kerala,Thiruvananthapuram,Food Poisoning,Reported in Same Week,156,0,"cases in absolute number, deaths in absolute number",
2025,9,28-02-2025,28-02-2025,Kerala,Kozhikode,Mpox,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2025,9,28-02-2025,01-03-2025,Kerala,Malappuram,Chickenpox,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2025,9,28-02-2025,28-02-2025,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,31,1,"cases in absolute number, deaths in absolute number",
2025,9,28-02-2025,01-03-2025,Kerala,Wayanad,Acute Diarrheal Disease,Reported in Same Week,104,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,01-03-2025,Kerala,Kasaragod,Mpox,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2025,9,26-02-2025,28-02-2025,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2025,9,26-02-2025,26-02-2025,Kerala,Palakkad,Mumps,Reported in Same Week,38,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,27-02-2025,Kerala,Malappuram,Hepatitis A,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2025,9,22-02-2025,24-02-2025,Kerala,Kollam,Hepatitis,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2025,9,21-02-2025,25-02-2025,Madhya Pradesh,Ratlam,Food Poisoning,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2025,9,06-02-2025,,Madhya Pradesh,Chhatarpur,Measles,Reported Late,14,0,"cases in absolute number, deaths in absolute number",
2025,9,28-01-2025,,Madhya Pradesh,Betul,Cholera,Reported Late,69,0,"cases in absolute number, deaths in absolute number",
2025,9,01-03-2025,01-03-2025,Maharashtra,Kolhapur,Food Poisoning,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2025,9,01-03-2025,02-03-2025,Maharashtra,Palaghar,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2025,9,26-02-2025,01-03-2025,Maharashtra,Jalgaon,Jaundice,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2025,9,25-02-2025,25-02-2025,Maharashtra,Sangli,Hepatitis A,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,25-02-2025,Maharashtra,Sangli,Food Poisoning,Reported in Same Week,67,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,27-02-2025,Meghalaya,South Garo Hills,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,9,26-02-2025,26-02-2025,Meghalaya,North Garo Hills,Typhoid,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2025,9,27-02-2025,28-02-2025,Nagaland,Dimapur,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,25-02-2025,Nagaland,Dimapur,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,24-02-2025,Tamil Nadu,Namakkal,Mumps,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,25-02-2025,Tamil Nadu,Thanjavur,Chickenpox,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2025,9,24-02-2025,01-03-2025,Uttar Pradesh,Lalitpur,Measles,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2025,9,02-03-2025,02-03-2025,West Bengal,Hooghly,Cholera,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2025,9,28-02-2025,28-02-2025,West Bengal,Alipurduar,Chickenpox,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2025,9,25-02-2025,25-02-2025,West Bengal,Nadia,Food Poisoning,Reported in Same Week,74,0,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,22-02-2025,Andhra Pradesh,Nandamuri Taraka Rama Rao,Food Poisoning,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,22-02-2025,Andhra Pradesh,Visakhapatanam,Food Poisoning,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2025,8,24-01-2025,,Andhra Pradesh,Sri Potti Sriramulu Nellore,Food Poisoning,Reported late,10,0,"cases in absolute number, deaths in absolute number",
2025,8,11-02-2025,,Arunachal,Upper Siang,Rabies,Reported late,1,1,"cases in absolute number, deaths in absolute number",
2025,8,21-02-2025,23-02-2025,Assam,Nalbari,Chickenpox,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,20-02-2025,Assam,Kamrup Metro,Typhoid,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,20-02-2025,Assam,Sonitpur,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,18-02-2025,Assam,Nagaon,Food Poisoning,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2025,8,14-02-2025,17-02-2025,Assam,Nalbari,Chickenpox,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,20-02-2025,Bihar,Begusarai,Fever with Rash,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,18-02-2025,Bihar,Begusarai,Fever with Rash,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,18-02-2025,Bihar,Madhepura,Fever with Rash,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2025,8,17-02-2025,21-02-2025,Bihar,Pashchim Champaran,Fever with Rash,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2025,8,21-01-2025,,Chhattisgarh,Raipur,Typhoid,Reported late,11,0,"cases in absolute number, deaths in absolute number",
2025,8,21-02-2025,21-02-2025,Gujarat,Jamnagar,Measles,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,19-02-2025,Gujarat,Anand,Hepatitis A,Reported in Same Week,57,0,"cases in absolute number, deaths in absolute number",
2025,8,11-02-2025,17-02-2025,Gujarat,Gandhinagar,Food Poisoning,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,18-02-2025,Jharkhand,Hazaribagh,Chickenpox,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2025,8,17-02-2025,18-02-2025,Jharkhand,Dumka,Chickenpox,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2025,8,21-01-2025,,Jharkhand,Koderma,Chickenpox,Reported late,10,0,"cases in absolute number, deaths in absolute number",
2025,8,22-02-2025,23-02-2025,Karnataka,Chikballapur,Food Poisoning,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,19-02-2025,Karnataka,Bagalkot,Chickenpox,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2025,8,22-02-2025,22-02-2025,Kerala,Idukki,Mumps,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,8,21-02-2025,21-02-2025,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2025,8,21-02-2025,22-02-2025,Kerala,Idukki,Mumps,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2025,8,21-02-2025,22-02-2025,Kerala,Kannur,Hepatitis A,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2025,8,21-02-2025,21-02-2025,Kerala,Wayanad,Acute Diarrheal Disease,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,21-02-2025,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,14,1,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,20-02-2025,Kerala,Ernakulam,Chickenpox,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2025,8,19-02-2025,20-02-2025,Kerala,Palakkad,Hepatitis A,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,22-02-2025,Kerala,Malappuram,Gastroenteritis,Reported in Same Week,51,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,19-02-2025,Kerala,Thiruvananthapuram,Mpox,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,19-02-2025,Kerala,Thrissur,Mpox,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2025,8,17-02-2025,17-02-2025,Kerala,Kottayam,Mumps,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2025,8,15-02-2025,19-02-2025,Kerala,Kannur,Mpox,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2025,8,15-02-2025,19-02-2025,Kerala,Wayanad,Hepatitis A,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2025,8,15-02-2025,19-02-2025,Kerala,Wayanad,Mumps,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2025,8,15-02-2025,19-02-2025,Kerala,Wayanad,Food Poisoning,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,8,13-02-2025,21-02-2025,Kerala,Alappuzha West,Nile Fever,Reported in Same Week,2,0,"cases in absolute number, deaths in absolute number",
2025,8,07-02-2025,18-02-2025,Kerala,Malappuram,Hepatitis A,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2025,8,12-01-2025,,Kerala,Malappuram,Hepatitis A,Reported late,62,0,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,21-02-2025,Madhya Pradesh,Raisen,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2025,8,19-02-2025,19-02-2025,Madhya Pradesh,Dhar,Typhoid,Reported in Same Week,59,0,"cases in absolute number, deaths in absolute number",
2025,8,19-02-2025,19-02-2025,Maharashtra,Kolhapur,Hepatitis A,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,20-02-2025,Maharashtra,Sangli,Acute Hepatitis A,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,21-02-2025,Meghalaya,West Garo Hills,Chickenpox,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,18-02-2025,Meghalaya,South West Garo Hills,Chickenpox,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2025,8,19-02-2025,19-02-2025,Odisha,Jharsuguda,Chickenpox,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,18-02-2025,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2025,8,18-02-2025,18-02-2025,Odisha,Sundargarh,Food Poisoning,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2025,8,17-02-2025,17-02-2025,Odisha,Cuttack,Food Poisoning,Reported in Same Week,86,0,"cases in absolute number, deaths in absolute number",
2025,8,17-02-2025,17-02-2025,Odisha,Malkangiri,Food Poisoning,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2025,8,22-02-2025,22-02-2025,Tamil Nadu,Thiruvallur,Chickenpox,Reported in Same Week,37,0,"cases in absolute number, deaths in absolute number",
2025,8,20-02-2025,20-02-2025,Tamil Nadu,Pudukkottai,Chickenpox,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2025,8,19-02-2025,21-02-2025,Tamil Nadu,Ariyalur,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2025,8,19-02-2025,19-02-2025,Tamil Nadu,Kallakurichi,Chickenpox,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2025,8,17-02-2025,19-02-2025,Tamil Nadu,Krishnagiri,Acute Diarrheal Disease,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2025,8,17-02-2025,17-02-2025,Tamil Nadu,Salem,Chickenpox,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2025,8,15-02-2025,17-02-2025,Tamil Nadu,Karur,Chikungunya,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2025,8,15-02-2025,17-02-2025,Tamil Nadu,Virudhunagar,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2025,8,18-01-2025,,Uttar Pradesh,Gonda,Food Poisoning,Reported late,85,0,"cases in absolute number, deaths in absolute number",
2025,7,08-02-2025,10-02-2025,Andhra Pradesh,Alluri Sitharama Raju,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
